行业类别,冲击等级,脆弱性修正系数,企业代号,企业名称,估计信用等级,有效销项金额,有效进项金额,月均销项收入,毛利率,有效销项发票数,有效进项发票数,销项作废率,进项作废率,销项负数率,进项负数率,有效经营月份数,最长销项断档月数,销项收入波动系数,客户数,供应商数,客户集中度HHI,供应商集中度HHI,进销匹配差异,经营规模分,经营连续性分,交易真实性分,抗风险能力分,经营综合预评分,信用基础分,信用得分,风险得分,最大作废率,最大负数率,是否一票否决,一票否决原因,是否高风险池,高风险池原因,风险等级,分级依据指标
装饰装修与家居,高冲击,1.100000,E399,***装饰工程有限公司,类D,296247.206700,18163.240000,42321.029528,0.848922,15.000000,52.000000,0.210526,0.000000,0.000000,0.000000,24.000000,9.000000,1.319861,9.000000,13.000000,0.250247,0.311946,0.958922,8.314388,43.946380,53.745225,33.920902,33.701398,30.000000,34.088359,65.911641,0.210526,0.000000,否,,是,信用得分34.09 < 50,高风险,信用得分=34.09，有效销项金额=296247.21，毛利率=84.89%，有效经营月份=24.0，最大作废率=21.05%，最大负数率=0.00%，进销匹配差异=0.96，客户HHI=0.250，供应商HHI=0.312
普通批发商贸,中冲击,1.100000,E400,***办公用品经营部,类D,681066.054950,63453.470000,32431.716903,0.867205,122.000000,16.000000,0.089552,0.000000,0.000000,0.000000,26.000000,5.000000,0.776855,21.000000,4.000000,0.106262,0.573652,0.922205,7.359112,64.488126,71.324132,30.835227,42.327844,30.000000,41.735482,58.264518,0.089552,0.000000,否,,是,信用得分41.74 < 50,高风险,信用得分=41.74，有效销项金额=681066.05，毛利率=86.72%，有效经营月份=26.0，最大作废率=8.96%，最大负数率=0.00%，进销匹配差异=0.92，客户HHI=0.106，供应商HHI=0.574
其他服务,中冲击,1.150000,E401,***遮阳技术发展中心,类D,259860.412525,165356.500000,15285.906619,0.415938,39.000000,28.000000,0.493506,0.000000,0.000000,0.000000,24.000000,5.000000,2.278226,14.000000,10.000000,0.247180,0.301700,0.473438,30.000000,44.500000,56.714835,34.627328,41.229174,30.000000,40.504174,59.495826,0.493506,0.000000,是,最大作废率49.35% > 40%,否,,高风险,信用得分=40.50，有效销项金额=259860.41，毛利率=41.59%，有效经营月份=24.0，最大作废率=49.35%，最大负数率=0.00%，进销匹配差异=0.47，客户HHI=0.247，供应商HHI=0.302
普通批发商贸,中冲击,1.300000,E402,***商贸有限公司,类D,378663.611900,413456.700000,31555.300992,0.056033,22.000000,57.000000,0.120000,0.000000,0.080000,0.000000,15.000000,7.000000,1.034487,4.000000,5.000000,0.356775,0.993953,0.121033,30.047032,39.409901,69.081923,14.205929,38.978251,30.000000,38.505405,61.494595,0.120000,0.080000,否,,是,信用得分38.51 < 50,高风险,信用得分=38.51，有效销项金额=378663.61，毛利率=5.60%，有效经营月份=15.0，最大作废率=12.00%，最大负数率=8.00%，进销匹配差异=0.12，客户HHI=0.357，供应商HHI=0.994
制造与设备,中冲击,1.250000,E403,***机械有限公司,类C,973008.034375,90426.810000,26297.514443,0.861990,61.000000,108.000000,0.128571,0.018182,0.000000,0.000000,36.000000,2.000000,1.579222,10.000000,53.000000,0.317600,0.053433,0.924490,7.681066,75.844135,65.821485,41.736653,46.068055,60.000000,47.891795,52.108205,0.128571,0.000000,否,,是,信用得分47.89 < 50,高风险,信用得分=47.89，有效销项金额=973008.03，毛利率=86.20%，有效经营月份=36.0，最大作废率=12.86%，最大负数率=0.00%，进销匹配差异=0.92，客户HHI=0.318，供应商HHI=0.053
可选消费与门店经营,高冲击,1.400000,E404,个体经营E404 ,类D,481569.487600,816347.350000,80261.581267,-0.123205,15.000000,25.000000,0.285714,0.137931,0.000000,0.000000,12.000000,14.000000,1.900738,4.000000,12.000000,0.458466,0.233589,0.016795,15.424268,10.378643,64.706087,29.334070,29.265277,30.000000,30.975132,69.024868,0.285714,0.000000,否,,是,信用得分30.98 < 50；最大作废率28.57% > 25%；高冲击行业且销项收入波动系数>1.5,高风险,信用得分=30.98，有效销项金额=481569.49，毛利率=-12.32%，有效经营月份=12.0，最大作废率=28.57%，最大负数率=0.00%，进销匹配差异=0.02，客户HHI=0.458，供应商HHI=0.234
其他服务,中冲击,1.350000,E405,***职业技能服务有限公司,类D,471667.817500,86172.260000,31444.521167,0.786799,25.000000,17.000000,0.444444,0.055556,0.000000,0.000000,16.000000,6.000000,2.377065,12.000000,5.000000,0.295489,0.890698,0.854299,11.695740,30.000000,50.049767,16.794824,26.880129,30.000000,27.795342,72.204658,0.444444,0.000000,是,最大作废率44.44% > 40%,否,,高风险,信用得分=27.80，有效销项金额=471667.82，毛利率=78.68%，有效经营月份=16.0，最大作废率=44.44%，最大负数率=0.00%，进销匹配差异=0.85，客户HHI=0.295，供应商HHI=0.891
其他服务,中冲击,1.250000,E406,***招投标代理有限公司,类D,675810.232500,191619.410000,56317.519375,0.707124,24.000000,52.000000,0.225806,0.000000,0.032258,0.000000,23.000000,6.000000,1.671503,5.000000,34.000000,0.320121,0.152026,0.769624,16.188354,45.062460,50.080040,37.331278,36.108387,30.000000,36.045846,63.954154,0.225806,0.032258,否,,是,信用得分36.05 < 50,高风险,信用得分=36.05，有效销项金额=675810.23，毛利率=70.71%，有效经营月份=23.0，最大作废率=22.58%，最大负数率=3.23%，进销匹配差异=0.77，客户HHI=0.320，供应商HHI=0.152
装饰装修与家居,高冲击,1.100000,E407,***装饰工程有限公司,类D,1238792.915500,388120.850000,95291.762730,0.680085,31.000000,148.000000,0.295455,0.006711,0.045455,0.013423,27.000000,7.000000,1.365228,5.000000,53.000000,0.351896,0.221008,0.790085,17.945416,52.816283,44.355262,34.866044,36.649720,30.000000,36.111635,63.888365,0.295455,0.045455,否,,是,信用得分36.11 < 50；最大作废率29.55% > 25%,高风险,信用得分=36.11，有效销项金额=1238792.92，毛利率=68.01%，有效经营月份=27.0，最大作废率=29.55%，最大负数率=4.55%，进销匹配差异=0.79，客户HHI=0.352，供应商HHI=0.221
其他服务,中冲击,1.100000,E408,***空调制冷有限责任公司,类D,435989.354900,60304.620000,29065.956993,0.829506,26.000000,39.000000,0.187500,0.025000,0.000000,0.000000,25.000000,6.000000,0.795189,10.000000,11.000000,0.273945,0.224686,0.884506,9.348760,60.233480,58.271145,35.957785,39.622341,30.000000,39.143229,60.856771,0.187500,0.000000,否,,是,信用得分39.14 < 50,高风险,信用得分=39.14，有效销项金额=435989.35，毛利率=82.95%，有效经营月份=25.0，最大作废率=18.75%，最大负数率=0.00%，进销匹配差异=0.88，客户HHI=0.274，供应商HHI=0.225
制造与设备,中冲击,1.250000,E409,***塑胶有限公司,类C,175849.740625,47059.720000,6763.451563,0.720064,90.000000,15.000000,0.108911,0.000000,0.000000,0.000000,25.000000,2.000000,1.524278,37.000000,5.000000,0.086248,0.431552,0.782564,15.269236,60.107244,71.057590,37.312419,44.834463,60.000000,47.065639,52.934361,0.108911,0.000000,是,有效销项金额175849.74 <= 5%分位197251.46,否,,高风险,信用得分=47.07，有效销项金额=175849.74，毛利率=72.01%，有效经营月份=25.0，最大作废率=10.89%，最大负数率=0.00%，进销匹配差异=0.78，客户HHI=0.086，供应商HHI=0.432
科技与线上服务,中冲击,1.250000,E410,***网络科技有限公司,类D,330659.736875,16780.680000,12717.682187,0.896266,65.000000,105.000000,0.015152,0.000000,0.015152,0.038095,28.000000,4.000000,1.408936,41.000000,10.000000,0.078243,0.382559,0.958766,5.665900,61.209223,75.386065,39.612417,43.771075,30.000000,43.427319,56.572681,0.015152,0.038095,否,,是,信用得分43.43 < 50,高风险,信用得分=43.43，有效销项金额=330659.74，毛利率=89.63%，有效经营月份=28.0，最大作废率=1.52%，最大负数率=3.81%，进销匹配差异=0.96，客户HHI=0.078，供应商HHI=0.383
制造与设备,中冲击,1.250000,E411,***机电设备有限公司,类C,211498.007500,245753.440000,7833.259537,-0.006597,67.000000,109.000000,0.309278,0.000000,0.041237,0.000000,32.000000,3.000000,1.577649,28.000000,33.000000,0.098338,0.670611,0.055903,25.148829,67.365991,57.836147,29.619943,44.769172,60.000000,46.143431,53.856569,0.309278,0.041237,否,,是,信用得分46.14 < 50；最大作废率30.93% > 25%,高风险,信用得分=46.14，有效销项金额=211498.01，毛利率=-0.66%，有效经营月份=32.0，最大作废率=30.93%，最大负数率=4.12%，进销匹配差异=0.06，客户HHI=0.098，供应商HHI=0.671
普通批发商贸,中冲击,1.000000,E412,***汽车贸易有限公司,类C,272469.863000,65895.240000,8256.662515,0.744432,137.000000,83.000000,0.080537,0.034884,0.000000,0.000000,34.000000,3.000000,1.233513,82.000000,19.000000,0.032271,0.160607,0.794432,13.940073,75.145660,74.822260,51.844845,52.042971,60.000000,53.588684,46.411316,0.080537,0.000000,否,,否,,中风险,信用得分=53.59，有效销项金额=272469.86，毛利率=74.44%，有效经营月份=34.0，最大作废率=8.05%，最大负数率=0.00%，进销匹配差异=0.79，客户HHI=0.032，供应商HHI=0.161
可选消费与门店经营,高冲击,1.250000,E413,***石材工艺品有限公司,类D,179361.793750,24463.710000,25623.113393,0.789754,33.000000,62.000000,0.175000,0.000000,0.000000,0.000000,16.000000,13.000000,2.080068,7.000000,9.000000,0.449249,0.249219,0.914754,11.472472,15.000000,59.491805,29.232084,27.911110,30.000000,29.587486,70.412514,0.175000,0.000000,是,有效销项金额179361.79 <= 5%分位197251.46,否,,高风险,信用得分=29.59，有效销项金额=179361.79，毛利率=78.98%，有效经营月份=16.0，最大作废率=17.50%，最大负数率=0.00%，进销匹配差异=0.91，客户HHI=0.449，供应商HHI=0.249
物流运输,中冲击,1.350000,E414,***物流有限责任公司***分公司,类D,300727.177575,9804.720000,42961.025368,0.906499,11.000000,6.000000,0.214286,0.000000,0.000000,0.000000,10.000000,3.000000,1.597676,6.000000,4.000000,0.329575,0.444963,0.973999,5.177432,34.087835,52.954977,26.601254,28.634184,30.000000,29.670920,70.329080,0.214286,0.000000,否,,是,信用得分29.67 < 50,高风险,信用得分=29.67，有效销项金额=300727.18，毛利率=90.65%，有效经营月份=10.0，最大作废率=21.43%，最大负数率=0.00%，进销匹配差异=0.97，客户HHI=0.330，供应商HHI=0.445
文娱广告与线下服务,高冲击,1.200000,E415,***广告设计服务部,类C,54610.400000,17142.860000,2374.365217,0.679096,208.000000,2.000000,0.000000,0.000000,0.033654,0.000000,21.000000,2.000000,1.215346,185.000000,1.000000,0.011052,1.000000,0.799096,17.503855,58.397978,80.967720,39.477899,47.988161,60.000000,50.193069,49.806931,0.000000,0.033654,是,有效销项金额54610.40 <= 5%分位197251.46,否,,中风险,信用得分=50.19，有效销项金额=54610.40，毛利率=67.91%，有效经营月份=21.0，最大作废率=0.00%，最大负数率=3.37%，进销匹配差异=0.80，客户HHI=0.011，供应商HHI=1.000
科技与线上服务,中冲击,1.300000,E416,***科技有限公司,类D,168578.600050,105461.630000,21072.325006,0.431397,23.000000,7.000000,0.080000,0.125000,0.000000,0.000000,12.000000,22.000000,0.728790,5.000000,5.000000,0.404407,0.969717,0.496397,30.000000,26.655698,73.813052,12.743324,36.665852,30.000000,36.833068,63.166932,0.125000,0.000000,是,有效销项金额168578.60 <= 5%分位197251.46,否,,高风险,信用得分=36.83，有效销项金额=168578.60，毛利率=43.14%，有效经营月份=12.0，最大作废率=12.50%，最大负数率=0.00%，进销匹配差异=0.50，客户HHI=0.404，供应商HHI=0.970
建筑与工程,中高冲击,1.150000,E417,***园林景观工程有限公司,类C,120767.430240,155036.390000,30191.857560,-0.045219,6.000000,127.000000,0.000000,0.007812,0.000000,0.000000,29.000000,8.000000,1.200471,2.000000,23.000000,0.516796,0.307034,0.041031,21.861756,55.604566,98.188277,25.552919,50.117321,60.000000,52.244005,47.755995,0.007812,0.000000,是,有效销项金额120767.43 <= 5%分位197251.46,否,,中风险,信用得分=52.24，有效销项金额=120767.43，毛利率=-4.52%，有效经营月份=29.0，最大作废率=0.78%，最大负数率=0.00%，进销匹配差异=0.04，客户HHI=0.517，供应商HHI=0.307
文娱广告与线下服务,高冲击,1.250000,E418,***营销策划有限公司,类D,266144.087500,46292.930000,29571.565277,0.766288,20.000000,71.000000,0.130435,0.000000,0.000000,0.000000,18.000000,13.000000,2.687223,12.000000,31.000000,0.365189,0.158543,0.891288,12.768749,18.000000,66.141560,36.117795,32.089574,30.000000,33.551136,66.448864,0.130435,0.000000,否,,是,信用得分33.55 < 50；高冲击行业且销项收入波动系数>1.5,高风险,信用得分=33.55，有效销项金额=266144.09，毛利率=76.63%，有效经营月份=18.0，最大作废率=13.04%，最大负数率=0.00%，进销匹配差异=0.89，客户HHI=0.365，供应商HHI=0.159
科技与线上服务,中冲击,1.150000,E419,***科技有限公司,类D,43092.451425,11780867.650000,10773.112856,-225.284314,4.000000,1278.000000,0.000000,0.019939,0.000000,0.009969,37.000000,14.000000,0.313900,2.000000,193.000000,0.600924,0.567403,225.226814,0.000000,68.418052,60.713190,21.348543,36.552519,30.000000,36.131617,63.868383,0.019939,0.009969,是,有效销项金额43092.45 <= 5%分位197251.46；进销匹配差异225.23 > 4,否,,高风险,信用得分=36.13，有效销项金额=43092.45，毛利率=-22528.43%，有效经营月份=37.0，最大作废率=1.99%，最大负数率=1.00%，进销匹配差异=225.23，客户HHI=0.601，供应商HHI=0.567
医疗药品与健康服务,低冲击,1.150000,E420,***康药房,类D,67511.529475,1875705.460000,2250.384316,-25.208933,114.000000,151.000000,0.095238,0.013072,0.000000,0.000000,32.000000,2.000000,0.962809,72.000000,20.000000,0.028052,0.245766,25.185933,0.000000,78.405428,51.666680,48.490065,42.216040,30.000000,41.295769,58.704231,0.095238,0.000000,是,有效销项金额67511.53 <= 5%分位197251.46；进销匹配差异25.19 > 4,否,,高风险,信用得分=41.30，有效销项金额=67511.53，毛利率=-2520.89%，有效经营月份=32.0，最大作废率=9.52%，最大负数率=0.00%，进销匹配差异=25.19，客户HHI=0.028，供应商HHI=0.246
制造与设备,中冲击,1.450000,E421,***保温材料有限公司,类D,192260.844700,30393.810000,38452.168940,0.803797,28.000000,19.000000,0.034483,0.000000,0.000000,0.000000,15.000000,10.000000,1.519961,5.000000,5.000000,0.448898,0.851567,0.876297,10.759493,25.167203,79.837182,11.317331,31.742410,30.000000,32.946076,67.053924,0.034483,0.000000,是,有效销项金额192260.84 <= 5%分位197251.46,否,,高风险,信用得分=32.95，有效销项金额=192260.84，毛利率=80.38%，有效经营月份=15.0，最大作废率=3.45%，最大负数率=0.00%，进销匹配差异=0.88，客户HHI=0.449，供应商HHI=0.852
可选消费与门店经营,高冲击,1.150000,E422,***童装店,类D,17696.993050,889.390000,1361.307157,0.852082,27.000000,3.000000,0.100000,0.000000,0.000000,0.000000,12.000000,5.000000,2.315119,20.000000,2.000000,0.132286,0.665721,0.967082,8.068255,26.500000,69.076065,26.970118,31.708516,30.000000,32.980104,67.019896,0.100000,0.000000,是,有效销项金额17696.99 <= 5%分位197251.46,否,,高风险,信用得分=32.98，有效销项金额=17696.99，毛利率=85.21%，有效经营月份=12.0，最大作废率=10.00%，最大负数率=0.00%，进销匹配差异=0.97，客户HHI=0.132，供应商HHI=0.666
制造与设备,中冲击,1.000000,E423,***通风设备有限公司,类D,61868.440000,61046.140000,10311.406667,0.111297,6.000000,21.000000,0.142857,0.000000,0.000000,0.047619,16.000000,11.000000,0.966809,3.000000,8.000000,0.390098,0.487579,0.161297,30.000000,31.849878,70.034472,23.223772,39.115842,30.000000,39.023348,60.976652,0.142857,0.047619,是,有效销项金额61868.44 <= 5%分位197251.46,否,,高风险,信用得分=39.02，有效销项金额=61868.44，毛利率=11.13%，有效经营月份=16.0，最大作废率=14.29%，最大负数率=4.76%，进销匹配差异=0.16，客户HHI=0.390，供应商HHI=0.488
普通批发商贸,中冲击,1.300000,E424,***贸易有限公司,类D,61901.618100,254329.900000,4761.662931,-2.372435,37.000000,25.000000,0.139535,0.000000,0.046512,0.000000,17.000000,5.000000,3.815507,21.000000,13.000000,0.684234,0.725151,2.307435,0.000000,34.000000,38.488300,7.728234,19.667722,30.000000,20.967722,79.032278,0.139535,0.046512,是,有效销项金额61901.62 <= 5%分位197251.46,否,,高风险,信用得分=20.97，有效销项金额=61901.62，毛利率=-237.24%，有效经营月份=17.0，最大作废率=13.95%，最大负数率=4.65%，进销匹配差异=2.31，客户HHI=0.684，供应商HHI=0.725
普通批发商贸,中冲击,1.200000,E425,***商贸有限公司,类D,69803.492200,57196.250000,23267.830733,0.268101,10.000000,116.000000,0.444444,0.016949,0.000000,0.025424,20.000000,14.000000,0.818372,2.000000,27.000000,0.892453,0.082844,0.328101,30.000000,37.411499,55.444632,23.822320,36.978497,30.000000,36.607922,63.392078,0.444444,0.025424,是,有效销项金额69803.49 <= 5%分位197251.46；最大作废率44.44% > 40%,否,,高风险,信用得分=36.61，有效销项金额=69803.49，毛利率=26.81%，有效经营月份=20.0，最大作废率=44.44%，最大负数率=2.54%，进销匹配差异=0.33，客户HHI=0.892，供应商HHI=0.083
